q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.6509341496,0.6198621772,0.7853981634,15.40844097,18.96902673,90,1,1,safe,
-0.6509341496,0.6198621772,0.872664626,15.40844097,18.96902673,100,1,1,safe,
-0.6509341496,0.6198621772,0.9599310886,15.40844097,18.96902673,110,1,1,safe,
-0.6509341496,0.6198621772,1.047197551,15.40844097,18.96902673,120,1,1,safe,
-0.6509341496,0.6198621772,1.134464014,15.40844097,18.96902673,130,1,1,safe,
-0.6509341496,0.6198621772,1.221730476,15.40844097,18.96902673,140,1,1,safe,
-0.6509341496,0.6198621772,1.308996939,15.40844097,18.96902673,150,1,1,safe,
-0.6509341496,0.6198621772,1.396263402,15.40844097,18.96902673,160,1,1,safe,
-0.6509341496,0.6198621772,1.483529864,15.40844097,18.96902673,170,1,1,safe,
-0.6509341496,0.7071286398,0,15.40844097,8.969026733,0,1,1,safe,
-0.6509341496,0.7071286398,0.0872664626,15.40844097,8.969026733,10,1,1,safe,
-0.6509341496,0.7071286398,0.1745329252,15.40844097,8.969026733,20,1,1,safe,
-0.6509341496,0.7071286398,0.2617993878,15.40844097,8.969026733,30,1,1,safe,
-0.6509341496,0.7071286398,0.3490658504,15.40844097,8.969026733,40,1,1,safe,
-0.6509341496,0.7071286398,0.436332313,15.40844097,8.969026733,50,1,1,safe,
-0.6509341496,0.7071286398,0.5235987756,15.40844097,8.969026733,60,1,1,safe,
-0.6509341496,0.7071286398,0.6108652382,15.40844097,8.969026733,70,1,1,safe,
-0.6509341496,0.7071286398,0.6981317008,15.40844097,8.969026733,80,1,1,safe,
-0.6509341496,0.7071286398,0.7853981634,15.40844097,8.969026733,90,1,1,safe,
-0.6509341496,0.7071286398,0.872664626,15.40844097,8.969026733,100,1,1,safe,
-0.6509341496,0.7071286398,0.9599310886,15.40844097,8.969026733,110,1,1,safe,
-0.6509341496,0.7071286398,1.047197551,15.40844097,8.969026733,120,1,1,safe,
-0.6509341496,0.7071286398,1.134464014,15.40844097,8.969026733,130,1,1,safe,
-0.6509341496,0.7071286398,1.221730476,15.40844097,8.969026733,140,1,1,safe,
-0.6509341496,0.7071286398,1.308996939,15.40844097,8.969026733,150,1,1,safe,
-0.6509341496,0.7071286398,1.396263402,15.40844097,8.969026733,160,1,1,safe,
-0.6509341496,0.7071286398,1.483529864,15.40844097,8.969026733,170,1,1,safe,
-0.563667687,-0.2528024488,0,25.40844097,118.9690267,0,1,1,safe,
