q1_rad,q2_rad,q3_rad,shoulder_servo_deg,wrist_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-1,-1.125467075,1.396263402,32.70422049,25.51548663,160,0,0,collision,base_link|gripper_link;floor|gripper_left_gear;floor|gripper_link;floor|gripper_right_gear;floor|gripper_servo_gear
-1,-1.125467075,1.483529864,32.70422049,25.51548663,170,0,0,collision,base_link|gripper_link;floor|gripper_left_gear;floor|gripper_link;floor|gripper_right_gear;floor|gripper_servo_gear
-1,-1.125467075,1.570796327,32.70422049,25.51548663,180,0,0,collision,base_link|gripper_link;floor|gripper_left_gear;floor|gripper_link;floor|gripper_right_gear;floor|gripper_servo_gear;gripper_clamp_left|gripper_clamp_right
-1,-1.038200612,0,32.70422049,30.51548663,0,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.0872664626,32.70422049,30.51548663,10,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.1745329252,32.70422049,30.51548663,20,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.2617993878,32.70422049,30.51548663,30,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.3490658504,32.70422049,30.51548663,40,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.436332313,32.70422049,30.51548663,50,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.5235987756,32.70422049,30.51548663,60,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.6108652382,32.70422049,30.51548663,70,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.6981317008,32.70422049,30.51548663,80,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.7853981634,32.70422049,30.51548663,90,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.872664626,32.70422049,30.51548663,100,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,0.9599310886,32.70422049,30.51548663,110,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.047197551,32.70422049,30.51548663,120,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.134464014,32.70422049,30.51548663,130,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.221730476,32.70422049,30.51548663,140,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.308996939,32.70422049,30.51548663,150,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.396263402,32.70422049,30.51548663,160,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.483529864,32.70422049,30.51548663,170,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear
-1,-1.038200612,1.570796327,32.70422049,30.51548663,180,0,0,collision,base_link|gripper_link;floor|gripper_link;floor|gripper_servo_gear;gripper_clamp_left|gripper_clamp_right
-1,-0.9509341496,0,32.70422049,35.51548663,0,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.0872664626,32.70422049,35.51548663,10,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.1745329252,32.70422049,35.51548663,20,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.2617993878,32.70422049,35.51548663,30,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.3490658504,32.70422049,35.51548663,40,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.436332313,32.70422049,35.51548663,50,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.5235987756,32.70422049,35.51548663,60,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.6108652382,32.70422049,35.51548663,70,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.6981317008,32.70422049,35.51548663,80,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.7853981634,32.70422049,35.51548663,90,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.872664626,32.70422049,35.51548663,100,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,0.9599310886,32.70422049,35.51548663,110,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.047197551,32.70422049,35.51548663,120,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.134464014,32.70422049,35.51548663,130,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.221730476,32.70422049,35.51548663,140,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.308996939,32.70422049,35.51548663,150,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.396263402,32.70422049,35.51548663,160,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.483529864,32.70422049,35.51548663,170,0,0,collision,floor|gripper_link;floor|gripper_servo_gear
-1,-0.9509341496,1.570796327,32.70422049,35.51548663,180,0,0,collision,floor|gripper_link;floor|gripper_servo_gear;gripper_clamp_left|gripper_clamp_right
-1,-0.863667687,0,32.70422049,40.51548663,0,0,0,collision,floor|gripper_link
-1,-0.863667687,0.0872664626,32.70422049,40.51548663,10,0,0,collision,floor|gripper_link
-1,-0.863667687,0.1745329252,32.70422049,40.51548663,20,0,0,collision,floor|gripper_link
-1,-0.863667687,0.2617993878,32.70422049,40.51548663,30,0,0,collision,floor|gripper_link
-1,-0.863667687,0.3490658504,32.70422049,40.51548663,40,0,0,collision,floor|gripper_link
-1,-0.863667687,0.436332313,32.70422049,40.51548663,50,0,0,collision,floor|gripper_link
-1,-0.863667687,0.5235987756,32.70422049,40.51548663,60,0,0,collision,floor|gripper_link
-1,-0.863667687,0.6108652382,32.70422049,40.51548663,70,0,0,collision,floor|gripper_link
-1,-0.863667687,0.6981317008,32.70422049,40.51548663,80,0,0,collision,floor|gripper_link
-1,-0.863667687,0.7853981634,32.70422049,40.51548663,90,0,0,collision,floor|gripper_link
-1,-0.863667687,0.872664626,32.70422049,40.51548663,100,0,0,collision,floor|gripper_link
-1,-0.863667687,0.9599310886,32.70422049,40.51548663,110,0,0,collision,floor|gripper_link
-1,-0.863667687,1.047197551,32.70422049,40.51548663,120,0,0,collision,floor|gripper_link
-1,-0.863667687,1.134464014,32.70422049,40.51548663,130,0,0,collision,floor|gripper_link
-1,-0.863667687,1.221730476,32.70422049,40.51548663,140,0,0,collision,floor|gripper_link
-1,-0.863667687,1.308996939,32.70422049,40.51548663,150,0,0,collision,floor|gripper_link
-1,-0.863667687,1.396263402,32.70422049,40.51548663,160,0,0,collision,floor|gripper_link
-1,-0.863667687,1.483529864,32.70422049,40.51548663,170,0,0,collision,floor|gripper_link
-1,-0.863667687,1.570796327,32.70422049,40.51548663,180,0,0,collision,floor|gripper_link;gripper_clamp_left|gripper_clamp_right
-1,-0.7764012244,0,32.70422049,45.51548663,0,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.0872664626,32.70422049,45.51548663,10,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.1745329252,32.70422049,45.51548663,20,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.2617993878,32.70422049,45.51548663,30,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.3490658504,32.70422049,45.51548663,40,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.436332313,32.70422049,45.51548663,50,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.5235987756,32.70422049,45.51548663,60,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.6108652382,32.70422049,45.51548663,70,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.6981317008,32.70422049,45.51548663,80,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.7853981634,32.70422049,45.51548663,90,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.872664626,32.70422049,45.51548663,100,0,0,collision,floor|gripper_link
-1,-0.7764012244,0.9599310886,32.70422049,45.51548663,110,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.047197551,32.70422049,45.51548663,120,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.134464014,32.70422049,45.51548663,130,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.221730476,32.70422049,45.51548663,140,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.308996939,32.70422049,45.51548663,150,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.396263402,32.70422049,45.51548663,160,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.483529864,32.70422049,45.51548663,170,0,0,collision,floor|gripper_link
-1,-0.7764012244,1.570796327,32.70422049,45.51548663,180,0,0,collision,floor|gripper_link;gripper_clamp_left|gripper_clamp_right
-1,-0.6891347618,0,32.70422049,50.51548663,0,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.0872664626,32.70422049,50.51548663,10,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.1745329252,32.70422049,50.51548663,20,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.2617993878,32.70422049,50.51548663,30,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.3490658504,32.70422049,50.51548663,40,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.436332313,32.70422049,50.51548663,50,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.5235987756,32.70422049,50.51548663,60,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.6108652382,32.70422049,50.51548663,70,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.6981317008,32.70422049,50.51548663,80,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.7853981634,32.70422049,50.51548663,90,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.872664626,32.70422049,50.51548663,100,0,0,collision,floor|gripper_link
-1,-0.6891347618,0.9599310886,32.70422049,50.51548663,110,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.047197551,32.70422049,50.51548663,120,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.134464014,32.70422049,50.51548663,130,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.221730476,32.70422049,50.51548663,140,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.308996939,32.70422049,50.51548663,150,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.396263402,32.70422049,50.51548663,160,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.483529864,32.70422049,50.51548663,170,0,0,collision,floor|gripper_link
-1,-0.6891347618,1.570796327,32.70422049,50.51548663,180,0,0,collision,floor|gripper_link;gripper_clamp_left|gripper_clamp_right
-1,-0.6018682992,0,32.70422049,55.51548663,0,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.0872664626,32.70422049,55.51548663,10,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.1745329252,32.70422049,55.51548663,20,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.2617993878,32.70422049,55.51548663,30,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.3490658504,32.70422049,55.51548663,40,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.436332313,32.70422049,55.51548663,50,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.5235987756,32.70422049,55.51548663,60,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.6108652382,32.70422049,55.51548663,70,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.6981317008,32.70422049,55.51548663,80,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.7853981634,32.70422049,55.51548663,90,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.872664626,32.70422049,55.51548663,100,0,0,collision,floor|gripper_link
-1,-0.6018682992,0.9599310886,32.70422049,55.51548663,110,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.047197551,32.70422049,55.51548663,120,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.134464014,32.70422049,55.51548663,130,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.221730476,32.70422049,55.51548663,140,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.308996939,32.70422049,55.51548663,150,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.396263402,32.70422049,55.51548663,160,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.483529864,32.70422049,55.51548663,170,0,0,collision,floor|gripper_link
-1,-0.6018682992,1.570796327,32.70422049,55.51548663,180,0,0,collision,floor|gripper_link;gripper_clamp_left|gripper_clamp_right
-1,-0.5146018366,0,32.70422049,60.51548663,0,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.0872664626,32.70422049,60.51548663,10,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.1745329252,32.70422049,60.51548663,20,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.2617993878,32.70422049,60.51548663,30,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.3490658504,32.70422049,60.51548663,40,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.436332313,32.70422049,60.51548663,50,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.5235987756,32.70422049,60.51548663,60,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.6108652382,32.70422049,60.51548663,70,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.6981317008,32.70422049,60.51548663,80,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.7853981634,32.70422049,60.51548663,90,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.872664626,32.70422049,60.51548663,100,0,0,collision,floor|gripper_link
-1,-0.5146018366,0.9599310886,32.70422049,60.51548663,110,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.047197551,32.70422049,60.51548663,120,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.134464014,32.70422049,60.51548663,130,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.221730476,32.70422049,60.51548663,140,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.308996939,32.70422049,60.51548663,150,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.396263402,32.70422049,60.51548663,160,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.483529864,32.70422049,60.51548663,170,0,0,collision,floor|gripper_link
-1,-0.5146018366,1.570796327,32.70422049,60.51548663,180,0,0,collision,floor|gripper_link;gripper_clamp_left|gripper_clamp_right
-1,-0.427335374,0,32.70422049,65.51548663,0,0,0,collision,floor|gripper_link
-1,-0.427335374,0.0872664626,32.70422049,65.51548663,10,0,0,collision,floor|gripper_link
-1,-0.427335374,0.1745329252,32.70422049,65.51548663,20,0,0,collision,floor|gripper_link
-1,-0.427335374,0.2617993878,32.70422049,65.51548663,30,0,0,collision,floor|gripper_link
-1,-0.427335374,0.3490658504,32.70422049,65.51548663,40,0,0,collision,floor|gripper_link
-1,-0.427335374,0.436332313,32.70422049,65.51548663,50,0,0,collision,floor|gripper_link
-1,-0.427335374,0.5235987756,32.70422049,65.51548663,60,0,0,collision,floor|gripper_link
