q1_rad,q2_rad,q3_rad,left_tilt_servo_deg,right_lift_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-1,-1.125467075,0.0872664626,-24.59155903,333.5605858,10,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.1745329252,-24.59155903,333.5605858,20,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.2617993878,-24.59155903,333.5605858,30,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.3490658504,-24.59155903,333.5605858,40,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.436332313,-24.59155903,333.5605858,50,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.5235987756,-24.59155903,333.5605858,60,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.6108652382,-24.59155903,333.5605858,70,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.6981317008,-24.59155903,333.5605858,80,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.7853981634,-24.59155903,333.5605858,90,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.872664626,-24.59155903,333.5605858,100,0,0,rear_lift_angle_limit,
-1,-1.125467075,0.9599310886,-24.59155903,333.5605858,110,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.047197551,-24.59155903,333.5605858,120,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.134464014,-24.59155903,333.5605858,130,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.221730476,-24.59155903,333.5605858,140,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.308996939,-24.59155903,333.5605858,150,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.396263402,-24.59155903,333.5605858,160,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.483529864,-24.59155903,333.5605858,170,0,0,rear_lift_angle_limit,
-1,-1.125467075,1.570796327,-24.59155903,333.5605858,180,0,0,rear_lift_angle_limit,
-1,-1.038200612,0,-24.59155903,323.5605858,0,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.0872664626,-24.59155903,323.5605858,10,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.1745329252,-24.59155903,323.5605858,20,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.2617993878,-24.59155903,323.5605858,30,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.3490658504,-24.59155903,323.5605858,40,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.436332313,-24.59155903,323.5605858,50,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.5235987756,-24.59155903,323.5605858,60,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.6108652382,-24.59155903,323.5605858,70,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.6981317008,-24.59155903,323.5605858,80,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.7853981634,-24.59155903,323.5605858,90,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.872664626,-24.59155903,323.5605858,100,0,0,rear_lift_angle_limit,
-1,-1.038200612,0.9599310886,-24.59155903,323.5605858,110,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.047197551,-24.59155903,323.5605858,120,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.134464014,-24.59155903,323.5605858,130,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.221730476,-24.59155903,323.5605858,140,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.308996939,-24.59155903,323.5605858,150,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.396263402,-24.59155903,323.5605858,160,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.483529864,-24.59155903,323.5605858,170,0,0,rear_lift_angle_limit,
-1,-1.038200612,1.570796327,-24.59155903,323.5605858,180,0,0,rear_lift_angle_limit,
-1,-0.9509341496,0,-24.59155903,313.5605858,0,0,0,lift_servo_limit,
-1,-0.9509341496,0.0872664626,-24.59155903,313.5605858,10,0,0,lift_servo_limit,
-1,-0.9509341496,0.1745329252,-24.59155903,313.5605858,20,0,0,lift_servo_limit,
-1,-0.9509341496,0.2617993878,-24.59155903,313.5605858,30,0,0,lift_servo_limit,
-1,-0.9509341496,0.3490658504,-24.59155903,313.5605858,40,0,0,lift_servo_limit,
-1,-0.9509341496,0.436332313,-24.59155903,313.5605858,50,0,0,lift_servo_limit,
-1,-0.9509341496,0.5235987756,-24.59155903,313.5605858,60,0,0,lift_servo_limit,
-1,-0.9509341496,0.6108652382,-24.59155903,313.5605858,70,0,0,lift_servo_limit,
-1,-0.9509341496,0.6981317008,-24.59155903,313.5605858,80,0,0,lift_servo_limit,
-1,-0.9509341496,0.7853981634,-24.59155903,313.5605858,90,0,0,lift_servo_limit,
-1,-0.9509341496,0.872664626,-24.59155903,313.5605858,100,0,0,lift_servo_limit,
-1,-0.9509341496,0.9599310886,-24.59155903,313.5605858,110,0,0,lift_servo_limit,
-1,-0.9509341496,1.047197551,-24.59155903,313.5605858,120,0,0,lift_servo_limit,
-1,-0.9509341496,1.134464014,-24.59155903,313.5605858,130,0,0,lift_servo_limit,
-1,-0.9509341496,1.221730476,-24.59155903,313.5605858,140,0,0,lift_servo_limit,
-1,-0.9509341496,1.308996939,-24.59155903,313.5605858,150,0,0,lift_servo_limit,
-1,-0.9509341496,1.396263402,-24.59155903,313.5605858,160,0,0,lift_servo_limit,
-1,-0.9509341496,1.483529864,-24.59155903,313.5605858,170,0,0,lift_servo_limit,
-1,-0.9509341496,1.570796327,-24.59155903,313.5605858,180,0,0,lift_servo_limit,
-1,-0.863667687,0,-24.59155903,303.5605858,0,0,0,lift_servo_limit,
-1,-0.863667687,0.0872664626,-24.59155903,303.5605858,10,0,0,lift_servo_limit,
-1,-0.863667687,0.1745329252,-24.59155903,303.5605858,20,0,0,lift_servo_limit,
-1,-0.863667687,0.2617993878,-24.59155903,303.5605858,30,0,0,lift_servo_limit,
-1,-0.863667687,0.3490658504,-24.59155903,303.5605858,40,0,0,lift_servo_limit,
-1,-0.863667687,0.436332313,-24.59155903,303.5605858,50,0,0,lift_servo_limit,
-1,-0.863667687,0.5235987756,-24.59155903,303.5605858,60,0,0,lift_servo_limit,
-1,-0.863667687,0.6108652382,-24.59155903,303.5605858,70,0,0,lift_servo_limit,
-1,-0.863667687,0.6981317008,-24.59155903,303.5605858,80,0,0,lift_servo_limit,
-1,-0.863667687,0.7853981634,-24.59155903,303.5605858,90,0,0,lift_servo_limit,
-1,-0.863667687,0.872664626,-24.59155903,303.5605858,100,0,0,lift_servo_limit,
-1,-0.863667687,0.9599310886,-24.59155903,303.5605858,110,0,0,lift_servo_limit,
-1,-0.863667687,1.047197551,-24.59155903,303.5605858,120,0,0,lift_servo_limit,
-1,-0.863667687,1.134464014,-24.59155903,303.5605858,130,0,0,lift_servo_limit,
-1,-0.863667687,1.221730476,-24.59155903,303.5605858,140,0,0,lift_servo_limit,
-1,-0.863667687,1.308996939,-24.59155903,303.5605858,150,0,0,lift_servo_limit,
-1,-0.863667687,1.396263402,-24.59155903,303.5605858,160,0,0,lift_servo_limit,
-1,-0.863667687,1.483529864,-24.59155903,303.5605858,170,0,0,lift_servo_limit,
-1,-0.863667687,1.570796327,-24.59155903,303.5605858,180,0,0,lift_servo_limit,
-1,-0.7764012244,0,-24.59155903,293.5605858,0,0,0,lift_servo_limit,
-1,-0.7764012244,0.0872664626,-24.59155903,293.5605858,10,0,0,lift_servo_limit,
-1,-0.7764012244,0.1745329252,-24.59155903,293.5605858,20,0,0,lift_servo_limit,
-1,-0.7764012244,0.2617993878,-24.59155903,293.5605858,30,0,0,lift_servo_limit,
-1,-0.7764012244,0.3490658504,-24.59155903,293.5605858,40,0,0,lift_servo_limit,
-1,-0.7764012244,0.436332313,-24.59155903,293.5605858,50,0,0,lift_servo_limit,
-1,-0.7764012244,0.5235987756,-24.59155903,293.5605858,60,0,0,lift_servo_limit,
-1,-0.7764012244,0.6108652382,-24.59155903,293.5605858,70,0,0,lift_servo_limit,
-1,-0.7764012244,0.6981317008,-24.59155903,293.5605858,80,0,0,lift_servo_limit,
-1,-0.7764012244,0.7853981634,-24.59155903,293.5605858,90,0,0,lift_servo_limit,
-1,-0.7764012244,0.872664626,-24.59155903,293.5605858,100,0,0,lift_servo_limit,
-1,-0.7764012244,0.9599310886,-24.59155903,293.5605858,110,0,0,lift_servo_limit,
-1,-0.7764012244,1.047197551,-24.59155903,293.5605858,120,0,0,lift_servo_limit,
-1,-0.7764012244,1.134464014,-24.59155903,293.5605858,130,0,0,lift_servo_limit,
-1,-0.7764012244,1.221730476,-24.59155903,293.5605858,140,0,0,lift_servo_limit,
-1,-0.7764012244,1.308996939,-24.59155903,293.5605858,150,0,0,lift_servo_limit,
-1,-0.7764012244,1.396263402,-24.59155903,293.5605858,160,0,0,lift_servo_limit,
-1,-0.7764012244,1.483529864,-24.59155903,293.5605858,170,0,0,lift_servo_limit,
-1,-0.7764012244,1.570796327,-24.59155903,293.5605858,180,0,0,lift_servo_limit,
-1,-0.6891347618,0,-24.59155903,283.5605858,0,0,0,lift_servo_limit,
-1,-0.6891347618,0.0872664626,-24.59155903,283.5605858,10,0,0,lift_servo_limit,
-1,-0.6891347618,0.1745329252,-24.59155903,283.5605858,20,0,0,lift_servo_limit,
-1,-0.6891347618,0.2617993878,-24.59155903,283.5605858,30,0,0,lift_servo_limit,
-1,-0.6891347618,0.3490658504,-24.59155903,283.5605858,40,0,0,lift_servo_limit,
-1,-0.6891347618,0.436332313,-24.59155903,283.5605858,50,0,0,lift_servo_limit,
-1,-0.6891347618,0.5235987756,-24.59155903,283.5605858,60,0,0,lift_servo_limit,
-1,-0.6891347618,0.6108652382,-24.59155903,283.5605858,70,0,0,lift_servo_limit,
-1,-0.6891347618,0.6981317008,-24.59155903,283.5605858,80,0,0,lift_servo_limit,
-1,-0.6891347618,0.7853981634,-24.59155903,283.5605858,90,0,0,lift_servo_limit,
-1,-0.6891347618,0.872664626,-24.59155903,283.5605858,100,0,0,lift_servo_limit,
-1,-0.6891347618,0.9599310886,-24.59155903,283.5605858,110,0,0,lift_servo_limit,
-1,-0.6891347618,1.047197551,-24.59155903,283.5605858,120,0,0,lift_servo_limit,
-1,-0.6891347618,1.134464014,-24.59155903,283.5605858,130,0,0,lift_servo_limit,
-1,-0.6891347618,1.221730476,-24.59155903,283.5605858,140,0,0,lift_servo_limit,
-1,-0.6891347618,1.308996939,-24.59155903,283.5605858,150,0,0,lift_servo_limit,
-1,-0.6891347618,1.396263402,-24.59155903,283.5605858,160,0,0,lift_servo_limit,
-1,-0.6891347618,1.483529864,-24.59155903,283.5605858,170,0,0,lift_servo_limit,
-1,-0.6891347618,1.570796327,-24.59155903,283.5605858,180,0,0,lift_servo_limit,
-1,-0.6018682992,0,-24.59155903,273.5605858,0,0,0,lift_servo_limit,
-1,-0.6018682992,0.0872664626,-24.59155903,273.5605858,10,0,0,lift_servo_limit,
-1,-0.6018682992,0.1745329252,-24.59155903,273.5605858,20,0,0,lift_servo_limit,
-1,-0.6018682992,0.2617993878,-24.59155903,273.5605858,30,0,0,lift_servo_limit,
-1,-0.6018682992,0.3490658504,-24.59155903,273.5605858,40,0,0,lift_servo_limit,
-1,-0.6018682992,0.436332313,-24.59155903,273.5605858,50,0,0,lift_servo_limit,
-1,-0.6018682992,0.5235987756,-24.59155903,273.5605858,60,0,0,lift_servo_limit,
-1,-0.6018682992,0.6108652382,-24.59155903,273.5605858,70,0,0,lift_servo_limit,
-1,-0.6018682992,0.6981317008,-24.59155903,273.5605858,80,0,0,lift_servo_limit,
-1,-0.6018682992,0.7853981634,-24.59155903,273.5605858,90,0,0,lift_servo_limit,
-1,-0.6018682992,0.872664626,-24.59155903,273.5605858,100,0,0,lift_servo_limit,
-1,-0.6018682992,0.9599310886,-24.59155903,273.5605858,110,0,0,lift_servo_limit,
-1,-0.6018682992,1.047197551,-24.59155903,273.5605858,120,0,0,lift_servo_limit,
-1,-0.6018682992,1.134464014,-24.59155903,273.5605858,130,0,0,lift_servo_limit,
-1,-0.6018682992,1.221730476,-24.59155903,273.5605858,140,0,0,lift_servo_limit,
-1,-0.6018682992,1.308996939,-24.59155903,273.5605858,150,0,0,lift_servo_limit,
-1,-0.6018682992,1.396263402,-24.59155903,273.5605858,160,0,0,lift_servo_limit,
-1,-0.6018682992,1.483529864,-24.59155903,273.5605858,170,0,0,lift_servo_limit,
-1,-0.6018682992,1.570796327,-24.59155903,273.5605858,180,0,0,lift_servo_limit,
-1,-0.5146018366,0,-24.59155903,263.5605858,0,0,0,lift_servo_limit,
-1,-0.5146018366,0.0872664626,-24.59155903,263.5605858,10,0,0,lift_servo_limit,
-1,-0.5146018366,0.1745329252,-24.59155903,263.5605858,20,0,0,lift_servo_limit,
-1,-0.5146018366,0.2617993878,-24.59155903,263.5605858,30,0,0,lift_servo_limit,
-1,-0.5146018366,0.3490658504,-24.59155903,263.5605858,40,0,0,lift_servo_limit,
-1,-0.5146018366,0.436332313,-24.59155903,263.5605858,50,0,0,lift_servo_limit,
-1,-0.5146018366,0.5235987756,-24.59155903,263.5605858,60,0,0,lift_servo_limit,
-1,-0.5146018366,0.6108652382,-24.59155903,263.5605858,70,0,0,lift_servo_limit,
-1,-0.5146018366,0.6981317008,-24.59155903,263.5605858,80,0,0,lift_servo_limit,
-1,-0.5146018366,0.7853981634,-24.59155903,263.5605858,90,0,0,lift_servo_limit,
-1,-0.5146018366,0.872664626,-24.59155903,263.5605858,100,0,0,lift_servo_limit,
-1,-0.5146018366,0.9599310886,-24.59155903,263.5605858,110,0,0,lift_servo_limit,
-1,-0.5146018366,1.047197551,-24.59155903,263.5605858,120,0,0,lift_servo_limit,
-1,-0.5146018366,1.134464014,-24.59155903,263.5605858,130,0,0,lift_servo_limit,
-1,-0.5146018366,1.221730476,-24.59155903,263.5605858,140,0,0,lift_servo_limit,
-1,-0.5146018366,1.308996939,-24.59155903,263.5605858,150,0,0,lift_servo_limit,
-1,-0.5146018366,1.396263402,-24.59155903,263.5605858,160,0,0,lift_servo_limit,
-1,-0.5146018366,1.483529864,-24.59155903,263.5605858,170,0,0,lift_servo_limit,
-1,-0.5146018366,1.570796327,-24.59155903,263.5605858,180,0,0,lift_servo_limit,
-1,-0.427335374,0,-24.59155903,253.5605858,0,0,0,lift_servo_limit,
-1,-0.427335374,0.0872664626,-24.59155903,253.5605858,10,0,0,lift_servo_limit,
-1,-0.427335374,0.1745329252,-24.59155903,253.5605858,20,0,0,lift_servo_limit,
-1,-0.427335374,0.2617993878,-24.59155903,253.5605858,30,0,0,lift_servo_limit,
-1,-0.427335374,0.3490658504,-24.59155903,253.5605858,40,0,0,lift_servo_limit,
-1,-0.427335374,0.436332313,-24.59155903,253.5605858,50,0,0,lift_servo_limit,
-1,-0.427335374,0.5235987756,-24.59155903,253.5605858,60,0,0,lift_servo_limit,
-1,-0.427335374,0.6108652382,-24.59155903,253.5605858,70,0,0,lift_servo_limit,
-1,-0.427335374,0.6981317008,-24.59155903,253.5605858,80,0,0,lift_servo_limit,
-1,-0.427335374,0.7853981634,-24.59155903,253.5605858,90,0,0,lift_servo_limit,
-1,-0.427335374,0.872664626,-24.59155903,253.5605858,100,0,0,lift_servo_limit,
-1,-0.427335374,0.9599310886,-24.59155903,253.5605858,110,0,0,lift_servo_limit,
-1,-0.427335374,1.047197551,-24.59155903,253.5605858,120,0,0,lift_servo_limit,
-1,-0.427335374,1.134464014,-24.59155903,253.5605858,130,0,0,lift_servo_limit,
-1,-0.427335374,1.221730476,-24.59155903,253.5605858,140,0,0,lift_servo_limit,
-1,-0.427335374,1.308996939,-24.59155903,253.5605858,150,0,0,lift_servo_limit,
-1,-0.427335374,1.396263402,-24.59155903,253.5605858,160,0,0,lift_servo_limit,
-1,-0.427335374,1.483529864,-24.59155903,253.5605858,170,0,0,lift_servo_limit,
-1,-0.427335374,1.570796327,-24.59155903,253.5605858,180,0,0,lift_servo_limit,
-1,-0.3400689114,0,-24.59155903,243.5605858,0,0,0,lift_servo_limit,
-1,-0.3400689114,0.0872664626,-24.59155903,243.5605858,10,0,0,lift_servo_limit,
-1,-0.3400689114,0.1745329252,-24.59155903,243.5605858,20,0,0,lift_servo_limit,
-1,-0.3400689114,0.2617993878,-24.59155903,243.5605858,30,0,0,lift_servo_limit,
-1,-0.3400689114,0.3490658504,-24.59155903,243.5605858,40,0,0,lift_servo_limit,
-1,-0.3400689114,0.436332313,-24.59155903,243.5605858,50,0,0,lift_servo_limit,
-1,-0.3400689114,0.5235987756,-24.59155903,243.5605858,60,0,0,lift_servo_limit,
-1,-0.3400689114,0.6108652382,-24.59155903,243.5605858,70,0,0,lift_servo_limit,
-1,-0.3400689114,0.6981317008,-24.59155903,243.5605858,80,0,0,lift_servo_limit,
-1,-0.3400689114,0.7853981634,-24.59155903,243.5605858,90,0,0,lift_servo_limit,
-1,-0.3400689114,0.872664626,-24.59155903,243.5605858,100,0,0,lift_servo_limit,
-1,-0.3400689114,0.9599310886,-24.59155903,243.5605858,110,0,0,lift_servo_limit,
-1,-0.3400689114,1.047197551,-24.59155903,243.5605858,120,0,0,lift_servo_limit,
-1,-0.3400689114,1.134464014,-24.59155903,243.5605858,130,0,0,lift_servo_limit,
-1,-0.3400689114,1.221730476,-24.59155903,243.5605858,140,0,0,lift_servo_limit,
-1,-0.3400689114,1.308996939,-24.59155903,243.5605858,150,0,0,lift_servo_limit,
-1,-0.3400689114,1.396263402,-24.59155903,243.5605858,160,0,0,lift_servo_limit,
-1,-0.3400689114,1.483529864,-24.59155903,243.5605858,170,0,0,lift_servo_limit,
-1,-0.3400689114,1.570796327,-24.59155903,243.5605858,180,0,0,lift_servo_limit,
-1,-0.2528024488,0,-24.59155903,233.5605858,0,0,0,lift_servo_limit,
-1,-0.2528024488,0.0872664626,-24.59155903,233.5605858,10,0,0,lift_servo_limit,
-1,-0.2528024488,0.1745329252,-24.59155903,233.5605858,20,0,0,lift_servo_limit,
-1,-0.2528024488,0.2617993878,-24.59155903,233.5605858,30,0,0,lift_servo_limit,
-1,-0.2528024488,0.3490658504,-24.59155903,233.5605858,40,0,0,lift_servo_limit,
-1,-0.2528024488,0.436332313,-24.59155903,233.5605858,50,0,0,lift_servo_limit,
-1,-0.2528024488,0.5235987756,-24.59155903,233.5605858,60,0,0,lift_servo_limit,
-1,-0.2528024488,0.6108652382,-24.59155903,233.5605858,70,0,0,lift_servo_limit,
-1,-0.2528024488,0.6981317008,-24.59155903,233.5605858,80,0,0,lift_servo_limit,
-1,-0.2528024488,0.7853981634,-24.59155903,233.5605858,90,0,0,lift_servo_limit,
-1,-0.2528024488,0.872664626,-24.59155903,233.5605858,100,0,0,lift_servo_limit,
-1,-0.2528024488,0.9599310886,-24.59155903,233.5605858,110,0,0,lift_servo_limit,
-1,-0.2528024488,1.047197551,-24.59155903,233.5605858,120,0,0,lift_servo_limit,
-1,-0.2528024488,1.134464014,-24.59155903,233.5605858,130,0,0,lift_servo_limit,
-1,-0.2528024488,1.221730476,-24.59155903,233.5605858,140,0,0,lift_servo_limit,
-1,-0.2528024488,1.308996939,-24.59155903,233.5605858,150,0,0,lift_servo_limit,
-1,-0.2528024488,1.396263402,-24.59155903,233.5605858,160,0,0,lift_servo_limit,
-1,-0.2528024488,1.483529864,-24.59155903,233.5605858,170,0,0,lift_servo_limit,
-1,-0.2528024488,1.570796327,-24.59155903,233.5605858,180,0,0,lift_servo_limit,
-1,-0.1655359862,0,-24.59155903,223.5605858,0,0,0,lift_servo_limit,
-1,-0.1655359862,0.0872664626,-24.59155903,223.5605858,10,0,0,lift_servo_limit,
-1,-0.1655359862,0.1745329252,-24.59155903,223.5605858,20,0,0,lift_servo_limit,
-1,-0.1655359862,0.2617993878,-24.59155903,223.5605858,30,0,0,lift_servo_limit,
-1,-0.1655359862,0.3490658504,-24.59155903,223.5605858,40,0,0,lift_servo_limit,
-1,-0.1655359862,0.436332313,-24.59155903,223.5605858,50,0,0,lift_servo_limit,
-1,-0.1655359862,0.5235987756,-24.59155903,223.5605858,60,0,0,lift_servo_limit,
-1,-0.1655359862,0.6108652382,-24.59155903,223.5605858,70,0,0,lift_servo_limit,
-1,-0.1655359862,0.6981317008,-24.59155903,223.5605858,80,0,0,lift_servo_limit,
-1,-0.1655359862,0.7853981634,-24.59155903,223.5605858,90,0,0,lift_servo_limit,
-1,-0.1655359862,0.872664626,-24.59155903,223.5605858,100,0,0,lift_servo_limit,
-1,-0.1655359862,0.9599310886,-24.59155903,223.5605858,110,0,0,lift_servo_limit,
-1,-0.1655359862,1.047197551,-24.59155903,223.5605858,120,0,0,lift_servo_limit,
-1,-0.1655359862,1.134464014,-24.59155903,223.5605858,130,0,0,lift_servo_limit,
-1,-0.1655359862,1.221730476,-24.59155903,223.5605858,140,0,0,lift_servo_limit,
-1,-0.1655359862,1.308996939,-24.59155903,223.5605858,150,0,0,lift_servo_limit,
-1,-0.1655359862,1.396263402,-24.59155903,223.5605858,160,0,0,lift_servo_limit,
-1,-0.1655359862,1.483529864,-24.59155903,223.5605858,170,0,0,lift_servo_limit,
-1,-0.1655359862,1.570796327,-24.59155903,223.5605858,180,0,0,lift_servo_limit,
-1,-0.0782695236,0,-24.59155903,213.5605858,0,0,0,lift_servo_limit,
-1,-0.0782695236,0.0872664626,-24.59155903,213.5605858,10,0,0,lift_servo_limit,
-1,-0.0782695236,0.1745329252,-24.59155903,213.5605858,20,0,0,lift_servo_limit,
-1,-0.0782695236,0.2617993878,-24.59155903,213.5605858,30,0,0,lift_servo_limit,
-1,-0.0782695236,0.3490658504,-24.59155903,213.5605858,40,0,0,lift_servo_limit,
-1,-0.0782695236,0.436332313,-24.59155903,213.5605858,50,0,0,lift_servo_limit,
-1,-0.0782695236,0.5235987756,-24.59155903,213.5605858,60,0,0,lift_servo_limit,
-1,-0.0782695236,0.6108652382,-24.59155903,213.5605858,70,0,0,lift_servo_limit,
-1,-0.0782695236,0.6981317008,-24.59155903,213.5605858,80,0,0,lift_servo_limit,
-1,-0.0782695236,0.7853981634,-24.59155903,213.5605858,90,0,0,lift_servo_limit,
-1,-0.0782695236,0.872664626,-24.59155903,213.5605858,100,0,0,lift_servo_limit,
-1,-0.0782695236,0.9599310886,-24.59155903,213.5605858,110,0,0,lift_servo_limit,
-1,-0.0782695236,1.047197551,-24.59155903,213.5605858,120,0,0,lift_servo_limit,
-1,-0.0782695236,1.134464014,-24.59155903,213.5605858,130,0,0,lift_servo_limit,
-1,-0.0782695236,1.221730476,-24.59155903,213.5605858,140,0,0,lift_servo_limit,
-1,-0.0782695236,1.308996939,-24.59155903,213.5605858,150,0,0,lift_servo_limit,
-1,-0.0782695236,1.396263402,-24.59155903,213.5605858,160,0,0,lift_servo_limit,
-1,-0.0782695236,1.483529864,-24.59155903,213.5605858,170,0,0,lift_servo_limit,
-1,-0.0782695236,1.570796327,-24.59155903,213.5605858,180,0,0,lift_servo_limit,
-1,0.008996939,0,-24.59155903,203.5605858,0,0,0,lift_servo_limit,
-1,0.008996939,0.0872664626,-24.59155903,203.5605858,10,0,0,lift_servo_limit,
-1,0.008996939,0.1745329252,-24.59155903,203.5605858,20,0,0,lift_servo_limit,
-1,0.008996939,0.2617993878,-24.59155903,203.5605858,30,0,0,lift_servo_limit,
-1,0.008996939,0.3490658504,-24.59155903,203.5605858,40,0,0,lift_servo_limit,
-1,0.008996939,0.436332313,-24.59155903,203.5605858,50,0,0,lift_servo_limit,
-1,0.008996939,0.5235987756,-24.59155903,203.5605858,60,0,0,lift_servo_limit,
-1,0.008996939,0.6108652382,-24.59155903,203.5605858,70,0,0,lift_servo_limit,
-1,0.008996939,0.6981317008,-24.59155903,203.5605858,80,0,0,lift_servo_limit,
-1,0.008996939,0.7853981634,-24.59155903,203.5605858,90,0,0,lift_servo_limit,
-1,0.008996939,0.872664626,-24.59155903,203.5605858,100,0,0,lift_servo_limit,
-1,0.008996939,0.9599310886,-24.59155903,203.5605858,110,0,0,lift_servo_limit,
-1,0.008996939,1.047197551,-24.59155903,203.5605858,120,0,0,lift_servo_limit,
