q1_rad,q2_rad,q3_rad,lift_servo_deg,tilt_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.685840735,0.270796325,-0.2464356801,168.5915591,42.43941399,133.3802752,1,1,safe,
-0.685840735,0.270796325,-0.2028024488,168.5915591,42.43941399,138.3802752,1,1,safe,
-0.685840735,0.270796325,-0.1591692175,168.5915591,42.43941399,143.3802752,1,1,safe,
-0.685840735,0.270796325,-0.1155359862,168.5915591,42.43941399,148.3802752,1,1,safe,
-0.685840735,0.270796325,-0.0719027549,168.5915591,42.43941399,153.3802752,1,1,safe,
-0.685840735,0.270796325,-0.0282695236,168.5915591,42.43941399,158.3802752,1,1,safe,
-0.685840735,0.270796325,0,168.5915591,42.43941399,161.619724,1,1,safe,
-0.685840735,0.30570291,-1.25,168.5915591,46.43941399,18.38027522,1,1,safe,
-0.685840735,0.30570291,-1.206366769,168.5915591,46.43941399,23.38027522,1,1,safe,
-0.685840735,0.30570291,-1.162733537,168.5915591,46.43941399,28.38027522,1,1,safe,
-0.685840735,0.30570291,-1.119100306,168.5915591,46.43941399,33.38027522,1,1,safe,
-0.685840735,0.30570291,-1.075467075,168.5915591,46.43941399,38.38027522,1,1,safe,
-0.685840735,0.30570291,-1.031833843,168.5915591,46.43941399,43.38027522,1,1,safe,
-0.685840735,0.30570291,-0.9882006122,168.5915591,46.43941399,48.38027522,1,1,safe,
-0.685840735,0.30570291,-0.9445673809,168.5915591,46.43941399,53.38027522,1,1,safe,
-0.685840735,0.30570291,-0.9009341496,168.5915591,46.43941399,58.38027522,1,1,safe,
-0.685840735,0.30570291,-0.8573009183,168.5915591,46.43941399,63.38027522,1,1,safe,
-0.685840735,0.30570291,-0.813667687,168.5915591,46.43941399,68.38027522,1,1,safe,
-0.685840735,0.30570291,-0.7700344557,168.5915591,46.43941399,73.38027522,1,1,safe,
-0.685840735,0.30570291,-0.7264012244,168.5915591,46.43941399,78.38027522,1,1,safe,
-0.685840735,0.30570291,-0.6827679931,168.5915591,46.43941399,83.38027522,1,1,safe,
-0.685840735,0.30570291,-0.6391347618,168.5915591,46.43941399,88.38027522,1,1,safe,
-0.685840735,0.30570291,-0.5955015305,168.5915591,46.43941399,93.38027522,1,1,safe,
-0.685840735,0.30570291,-0.5518682992,168.5915591,46.43941399,98.38027522,1,1,safe,
-0.685840735,0.30570291,-0.5082350679,168.5915591,46.43941399,103.3802752,1,1,safe,
-0.685840735,0.30570291,-0.4646018366,168.5915591,46.43941399,108.3802752,1,1,safe,
-0.685840735,0.30570291,-0.4209686053,168.5915591,46.43941399,113.3802752,1,1,safe,
