q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
-0.4764012244,1.308996939,0,-0.2528024488,0.7071286398,12
-0.4764012244,1.396263402,0,-0.2528024488,0.7071286398,12
-0.4764012244,1.483529864,0,-0.2528024488,0.7071286398,12
-0.3891347618,0,0,-0.427335374,0.7071286398,14
-0.3891347618,0.0872664626,0,-0.427335374,0.7071286398,14
-0.3891347618,0.1745329252,0,-0.427335374,0.7071286398,14
-0.3891347618,0.2617993878,0,-0.427335374,0.7071286398,14
-0.3891347618,0.3490658504,0,-0.427335374,0.7071286398,14
-0.3891347618,0.436332313,0,-0.427335374,0.7071286398,14
-0.3891347618,0.5235987756,0,-0.427335374,0.7071286398,14
-0.3891347618,0.6108652382,0,-0.427335374,0.7071286398,14
-0.3891347618,0.6981317008,0,-0.3400689114,0.7071286398,13
-0.3891347618,0.7853981634,0,-0.3400689114,0.7071286398,13
-0.3891347618,0.872664626,0,-0.3400689114,0.7071286398,13
-0.3891347618,0.9599310886,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.047197551,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.134464014,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.221730476,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.308996939,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.396263402,0,-0.3400689114,0.7071286398,13
-0.3891347618,1.483529864,0,-0.3400689114,0.7071286398,13
-0.3018682992,0,0,-0.6018682992,0.7071286398,16
-0.3018682992,0.0872664626,0,-0.6018682992,0.7071286398,16
-0.3018682992,0.1745329252,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.2617993878,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.3490658504,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.436332313,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.5235987756,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.6108652382,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.6981317008,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.7853981634,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.872664626,0,-0.5146018366,0.7071286398,15
-0.3018682992,0.9599310886,0,-0.427335374,0.7071286398,14
-0.3018682992,1.047197551,0,-0.427335374,0.7071286398,14
-0.3018682992,1.134464014,0,-0.427335374,0.7071286398,14
-0.3018682992,1.221730476,0,-0.427335374,0.7071286398,14
-0.3018682992,1.308996939,0,-0.427335374,0.7071286398,14
-0.3018682992,1.396263402,0,-0.427335374,0.7071286398,14
-0.3018682992,1.483529864,0,-0.427335374,0.7071286398,14
-0.2146018366,0,0,-0.6891347618,0.7071286398,17
-0.2146018366,0.0872664626,0,-0.6891347618,0.7071286398,17
-0.2146018366,0.1745329252,0,-0.6891347618,0.7071286398,17
-0.2146018366,0.2617993878,0,-0.6891347618,0.7071286398,17
-0.2146018366,0.3490658504,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.436332313,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.5235987756,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.6108652382,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.6981317008,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.7853981634,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.872664626,0,-0.6018682992,0.7071286398,16
-0.2146018366,0.9599310886,0,-0.6018682992,0.7071286398,16
-0.2146018366,1.047197551,0,-0.6018682992,0.7071286398,16
-0.2146018366,1.134464014,0,-0.6018682992,0.7071286398,16
-0.2146018366,1.221730476,0,-0.6018682992,0.7071286398,16
-0.2146018366,1.308996939,0,-0.6018682992,0.7071286398,16
-0.2146018366,1.396263402,0,-0.5146018366,0.7071286398,15
-0.2146018366,1.483529864,0,-0.5146018366,0.7071286398,15
-0.127335374,0,0,-0.7764012244,0.7071286398,18
-0.127335374,0.0872664626,0,-0.7764012244,0.7071286398,18
-0.127335374,0.1745329252,0,-0.7764012244,0.7071286398,18
-0.127335374,0.2617993878,0,-0.7764012244,0.7071286398,18
-0.127335374,0.3490658504,0,-0.7764012244,0.7071286398,18
-0.127335374,0.436332313,0,-0.6891347618,0.7071286398,17
-0.127335374,0.5235987756,0,-0.6891347618,0.7071286398,17
-0.127335374,0.6108652382,0,-0.6891347618,0.7071286398,17
-0.127335374,0.6981317008,0,-0.6891347618,0.7071286398,17
-0.127335374,0.7853981634,0,-0.6891347618,0.7071286398,17
-0.127335374,0.872664626,0,-0.6891347618,0.7071286398,17
-0.127335374,0.9599310886,0,-0.6891347618,0.7071286398,17
-0.127335374,1.047197551,0,-0.6891347618,0.7071286398,17
-0.127335374,1.134464014,0,-0.6891347618,0.7071286398,17
-0.127335374,1.221730476,0,-0.6891347618,0.7071286398,17
-0.127335374,1.308996939,0,-0.6891347618,0.7071286398,17
-0.127335374,1.396263402,0,-0.6891347618,0.7071286398,17
-0.127335374,1.483529864,0,-0.6891347618,0.7071286398,17
-0.0400689114,0,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.0872664626,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.1745329252,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.2617993878,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.3490658504,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.436332313,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.5235987756,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.6108652382,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.6981317008,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.7853981634,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.872664626,0,-0.7764012244,0.7071286398,18
-0.0400689114,0.9599310886,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.047197551,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.134464014,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.221730476,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.308996939,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.396263402,0,-0.7764012244,0.7071286398,18
-0.0400689114,1.483529864,0,-0.7764012244,0.7071286398,18
0.0471975512,0,0,-0.7764012244,0.7071286398,18
0.0471975512,0.0872664626,0,-0.7764012244,0.7071286398,18
0.0471975512,0.1745329252,0,-0.7764012244,0.7071286398,18
0.0471975512,0.2617993878,0,-0.7764012244,0.7071286398,18
0.0471975512,0.3490658504,0,-0.7764012244,0.7071286398,18
0.0471975512,0.436332313,0,-0.7764012244,0.7071286398,18
0.0471975512,0.5235987756,0,-0.7764012244,0.7071286398,18
0.0471975512,0.6108652382,0,-0.7764012244,0.7071286398,18
0.0471975512,0.6981317008,0,-0.7764012244,0.7071286398,18
0.0471975512,0.7853981634,0,-0.7764012244,0.7071286398,18
0.0471975512,0.872664626,0,-0.7764012244,0.7071286398,18
0.0471975512,0.9599310886,0,-0.7764012244,0.7071286398,18
0.0471975512,1.047197551,0,-0.7764012244,0.7071286398,18
0.0471975512,1.134464014,0,-0.7764012244,0.7071286398,18
0.0471975512,1.221730476,0,-0.7764012244,0.7071286398,18
