q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
-0.6509341496,-0.9009341496,0,0.008996939,1.3,16
-0.6509341496,-0.813667687,0,0.008996939,1.3,16
-0.6509341496,-0.7264012244,0,0.008996939,1.3,16
-0.6509341496,-0.6391347618,0,0.008996939,1.3,16
-0.6509341496,-0.5518682992,0,0.008996939,1.3,16
-0.6509341496,-0.4646018366,0,0.008996939,1.3,16
-0.6509341496,-0.377335374,0,0.008996939,1.3,16
-0.6509341496,-0.2900689114,0,0.008996939,1.3,16
-0.6509341496,-0.2028024488,0,0.008996939,1.3,16
-0.6509341496,-0.1155359862,0,0.008996939,1.3,16
-0.6509341496,-0.0282695236,0,0.008996939,1.3,16
-0.6509341496,0,0,0.008996939,1.3,16
-0.563667687,-0.9009341496,0,-0.0782695236,1.230727415,16
-0.563667687,-0.813667687,0,-0.0782695236,1.230727415,16
-0.563667687,-0.7264012244,0,-0.0782695236,1.230727415,16
-0.563667687,-0.6391347618,0,-0.0782695236,1.230727415,16
-0.563667687,-0.5518682992,0,-0.0782695236,1.230727415,16
-0.563667687,-0.4646018366,0,-0.0782695236,1.230727415,16
-0.563667687,-0.377335374,0,-0.0782695236,1.230727415,16
-0.563667687,-0.2900689114,0,-0.0782695236,1.230727415,16
-0.563667687,-0.2028024488,0,-0.0782695236,1.230727415,16
-0.563667687,-0.1155359862,0,-0.0782695236,1.230727415,16
-0.563667687,-0.0282695236,0,-0.0782695236,1.230727415,16
-0.563667687,0,0,-0.0782695236,1.230727415,16
-0.4764012244,-0.9009341496,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.813667687,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.7264012244,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.6391347618,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.5518682992,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.4646018366,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.377335374,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.2900689114,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.2028024488,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.1155359862,0,-0.1655359862,1.143460953,16
-0.4764012244,-0.0282695236,0,-0.1655359862,1.143460953,16
-0.4764012244,0,0,-0.1655359862,1.143460953,16
-0.3891347618,-0.9009341496,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.813667687,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.7264012244,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.6391347618,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.5518682992,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.4646018366,0,-0.2528024488,1.05619449,16
-0.3891347618,-0.377335374,0,-0.2528024488,1.05619449,16
