q1_rad,q3_rad,segment,q2_min_rad,q2_max_rad,sample_count
-0.476401225,0,0,1.14346095,1.178367535,2
-0.476401225,0.0436332313,0,1.14346095,1.178367535,2
-0.476401225,0.0872664626,0,1.14346095,1.178367535,2
-0.476401225,0.1308996939,0,1.14346095,1.14346095,1
-0.476401225,0.1745329252,0,1.14346095,1.14346095,1
-0.476401225,0.2181661565,0,1.14346095,1.14346095,1
-0.476401225,0.2617993878,0,1.14346095,1.14346095,1
-0.476401225,0.3054326191,0,1.14346095,1.14346095,1
-0.476401225,0.3490658504,0,1.14346095,1.14346095,1
-0.476401225,0.3926990817,0,1.14346095,1.14346095,1
-0.44149464,0,0,1.00383461,1.14346095,5
-0.44149464,0.0436332313,0,1.00383461,1.14346095,5
-0.44149464,0.0872664626,0,1.00383461,1.14346095,5
-0.44149464,0.1308996939,0,1.00383461,1.14346095,5
-0.44149464,0.1745329252,0,1.00383461,1.14346095,5
-0.44149464,0.2181661565,0,1.00383461,1.108554365,4
-0.44149464,0.2617993878,0,1.00383461,1.108554365,4
-0.44149464,0.3054326191,0,1.00383461,1.108554365,4
-0.44149464,0.3490658504,0,1.00383461,1.108554365,4
-0.44149464,0.3926990817,0,1.00383461,1.108554365,4
-0.44149464,0.436332313,0,1.00383461,1.108554365,4
-0.44149464,0.4799655443,0,1.00383461,1.108554365,4
-0.44149464,0.5235987756,0,1.00383461,1.07364778,3
-0.44149464,0.5672320069,0,1.00383461,1.07364778,3
-0.44149464,0.6108652382,0,1.00383461,1.07364778,3
-0.44149464,0.6544984695,0,1.00383461,1.07364778,3
-0.44149464,0.6981317008,0,1.00383461,1.07364778,3
-0.44149464,0.7417649321,0,1.00383461,1.07364778,3
-0.44149464,0.7853981634,0,1.00383461,1.07364778,3
-0.44149464,0.8290313947,0,1.00383461,1.07364778,3
-0.44149464,0.872664626,0,1.00383461,1.07364778,3
-0.44149464,0.9162978573,0,1.00383461,1.07364778,3
-0.44149464,0.9599310886,0,1.00383461,1.07364778,3
-0.44149464,1.00356432,0,1.00383461,1.038741195,2
-0.44149464,1.047197551,0,1.00383461,1.038741195,2
-0.44149464,1.090830782,0,1.00383461,1.038741195,2
-0.44149464,1.134464014,0,1.00383461,1.038741195,2
-0.44149464,1.178097245,0,1.00383461,1.038741195,2
-0.44149464,1.221730476,0,1.00383461,1.038741195,2
-0.44149464,1.265363708,0,1.00383461,1.038741195,2
-0.44149464,1.308996939,0,1.00383461,1.038741195,2
-0.44149464,1.35263017,0,1.00383461,1.038741195,2
-0.44149464,1.396263402,0,1.00383461,1.038741195,2
-0.44149464,1.439896633,0,1.00383461,1.038741195,2
-0.44149464,1.483529864,0,1.00383461,1.038741195,2
-0.44149464,1.527163096,0,1.00383461,1.038741195,2
-0.406588055,0,0,0.86420827,1.108554365,8
-0.406588055,0.0436332313,0,0.86420827,1.108554365,8
-0.406588055,0.0872664626,0,0.86420827,1.108554365,8
-0.406588055,0.1308996939,0,0.86420827,1.108554365,8
-0.406588055,0.1745329252,0,0.86420827,1.108554365,8
-0.406588055,0.2181661565,0,0.86420827,1.108554365,8
-0.406588055,0.2617993878,0,0.86420827,1.07364778,7
-0.406588055,0.3054326191,0,0.86420827,1.07364778,7
-0.406588055,0.3490658504,0,0.86420827,1.07364778,7
-0.406588055,0.3926990817,0,0.86420827,1.07364778,7
-0.406588055,0.436332313,0,0.86420827,1.07364778,7
-0.406588055,0.4799655443,0,0.86420827,1.07364778,7
-0.406588055,0.5235987756,0,0.86420827,1.07364778,7
-0.406588055,0.5672320069,0,0.86420827,1.07364778,7
-0.406588055,0.6108652382,0,0.86420827,1.038741195,6
