q1_rad,q2_rad,q3_rad,lift_servo_deg,tilt_servo_deg,gripper_servo_deg,safe,connected,reason,contacts
-0.127335374,1.143460953,-0.0282695236,104.591559,206.4394142,158.3802752,0,0,tilt_servo_limit,
-0.127335374,1.143460953,0,104.591559,206.4394142,161.619724,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-1.25,104.591559,216.4394142,18.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-1.162733537,104.591559,216.4394142,28.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-1.075467075,104.591559,216.4394142,38.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.9882006122,104.591559,216.4394142,48.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.9009341496,104.591559,216.4394142,58.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.813667687,104.591559,216.4394142,68.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.7264012244,104.591559,216.4394142,78.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.6391347618,104.591559,216.4394142,88.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.5518682992,104.591559,216.4394142,98.38027522,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.4646018366,104.591559,216.4394142,108.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.377335374,104.591559,216.4394142,118.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.2900689114,104.591559,216.4394142,128.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.2028024488,104.591559,216.4394142,138.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.1155359862,104.591559,216.4394142,148.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,-0.0282695236,104.591559,216.4394142,158.3802752,0,0,tilt_servo_limit,
-0.127335374,1.230727415,0,104.591559,216.4394142,161.619724,0,0,tilt_servo_limit,
-0.127335374,1.3,-1.25,104.591559,224.3774677,18.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-1.162733537,104.591559,224.3774677,28.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-1.075467075,104.591559,224.3774677,38.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.9882006122,104.591559,224.3774677,48.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.9009341496,104.591559,224.3774677,58.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.813667687,104.591559,224.3774677,68.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.7264012244,104.591559,224.3774677,78.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.6391347618,104.591559,224.3774677,88.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.5518682992,104.591559,224.3774677,98.38027522,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.4646018366,104.591559,224.3774677,108.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.377335374,104.591559,224.3774677,118.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.2900689114,104.591559,224.3774677,128.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.2028024488,104.591559,224.3774677,138.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.1155359862,104.591559,224.3774677,148.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,-0.0282695236,104.591559,224.3774677,158.3802752,0,0,tilt_servo_limit,
-0.127335374,1.3,0,104.591559,224.3774677,161.619724,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-1.25,94.59155903,-63.56058576,18.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-1.162733537,94.59155903,-63.56058576,28.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-1.075467075,94.59155903,-63.56058576,38.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.9882006122,94.59155903,-63.56058576,48.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.9009341496,94.59155903,-63.56058576,58.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.813667687,94.59155903,-63.56058576,68.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.7264012244,94.59155903,-63.56058576,78.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.6391347618,94.59155903,-63.56058576,88.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.5518682992,94.59155903,-63.56058576,98.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.4646018366,94.59155903,-63.56058576,108.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.377335374,94.59155903,-63.56058576,118.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.2900689114,94.59155903,-63.56058576,128.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.2028024488,94.59155903,-63.56058576,138.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.1155359862,94.59155903,-63.56058576,148.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,-0.0282695236,94.59155903,-63.56058576,158.3802752,0,0,tilt_servo_limit,
-0.0400689114,-1.3,0,94.59155903,-63.56058576,161.619724,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-1.25,94.59155903,-53.56058576,18.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-1.162733537,94.59155903,-53.56058576,28.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-1.075467075,94.59155903,-53.56058576,38.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.9882006122,94.59155903,-53.56058576,48.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.9009341496,94.59155903,-53.56058576,58.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.813667687,94.59155903,-53.56058576,68.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.7264012244,94.59155903,-53.56058576,78.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.6391347618,94.59155903,-53.56058576,88.38027522,0,0,tilt_servo_limit,
-0.0400689114,-1.212733537,-0.5518682992,94.59155903,-53.56058576,98.38027522,0,0,tilt_servo_limit,
